light,ax,ay,az,gx,gy,gz,label
0,0.0614,0.0342,1.0022,-0.2441,0.1221,-0.1831,lowlightstable
0,0.0607,0.0337,1.0015,-0.2441,0.1221,-0.1831,lowlightstable
0,0.0598,0.0344,1.0013,-0.1831,0.1221,-0.1221,lowlightstable
0,0.0605,0.0343,1.0002,-0.2441,0.1221,-0.1221,lowlightstable
0,0.0618,0.0342,1.0018,-0.1831,0.1831,-0.1831,lowlightstable
0,0.0604,0.0334,1.001,-0.1831,0.1221,-0.1221,lowlightstable
0,0.0603,0.0343,1.0017,-0.2441,0.1221,-0.1221,lowlightstable
0,0.0602,0.0336,1.0022,-0.3052,0.1831,-0.1831,lowlightstable
0,0.0607,0.0342,1.0016,-0.2441,0.1221,-0.2441,lowlightstable
0,0.0608,0.0345,1.0018,-0.1221,0.1221,-0.1831,lowlightstable
0,0.0599,0.0338,1.0013,-0.2441,0.2441,-0.2441,lowlightstable
0,0.0599,0.0339,1.0035,-0.2441,0.1831,-0.2441,lowlightstable
0,0.0609,0.035,1.0012,-0.3052,0.1831,-0.1831,lowlightstable
0,0.0604,0.0343,1.0023,-0.2441,0.1221,-0.1831,lowlightstable
0,0.0607,0.035,1.0018,-0.1831,0.061,-0.1831,lowlightstable
0,0.0605,0.0345,1.0016,-0.1831,0.1831,-0.2441,lowlightstable
0,0.0605,0.0343,1.0011,-0.3052,0.1831,-0.1831,lowlightstable
0,0.0609,0.0356,1.0028,-0.2441,0.1221,-0.1831,lowlightstable
0,0.0607,0.0339,1.0016,-0.2441,0.1831,-0.2441,lowlightstable
0,0.0608,0.0342,1.0017,-0.1831,0.1221,-0.1831,lowlightstable
0,0.0602,0.0334,1.0018,-0.1831,0.1831,-0.1831,lowlightstable
0,0.0599,0.0342,1.0024,-0.1831,0.1221,-0.1831,lowlightstable
